corner_place_id,google_id,name,neighborhood,website,instagram_handle,tags,place_id,licence,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,display_name,address,extratags,boundingbox
2446,ChIJOUqatilawokRguvFSj0wX7Y,Scarr's Pizza,Chinatown,http://www.scarrspizza.com/,scarrspizza,{restaurant},,,,,,,,,,,,,,,
1172,ChIJN7sVKcJZwokRZp59H74tSFg,Antidote,Brooklyn,http://antidoteny.com/,antidote__nyc,"{nature,bar,restaurant}",331596243,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,11163476905,40.7142684,-73.9654775,amenity,restaurant,30,9.175936522464359e-05,amenity,"Antidote, 66, South 2nd Street, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11249, United States","{'amenity': 'Antidote', 'house_number': '66', 'road': 'South 2nd Street', 'suburb': 'Williamsburg', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11249', 'country': 'United States', 'country_code': 'us'}","{'cuisine': 'chinese', 'website': 'https://www.antidoteny.com/', 'delivery': 'yes', 'reservation': 'yes', 'opening_hours': '12:15-22:00'}","['40.7142184', '40.7143184', '-73.9655275', '-73.9654275']"
2828,ChIJgf_deP5YwokR9lClGH8WEZQ,The Center for Fiction Bookstore,Fort Greene,http://www.centerforfiction.org/,center4fiction,"{book_store,cafe,culture,bar}",332065132,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",way,768957904,40.6869274,-73.9785750231374,office,association,30,9.175936522464359e-05,office,"The Center for Fiction Bookstore, 15, Lafayette Avenue, Fort Greene, Brooklyn, Kings County, City of New York, New York, 11217, United States","{'office': 'The Center for Fiction Bookstore', 'house_number': '15', 'road': 'Lafayette Avenue', 'neighbourhood': 'Fort Greene', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11217', 'country': 'United States', 'country_code': 'us'}","{'email': 'info@centerforfiction.org', 'level': '0;1', 'phone': '+1-212-755-6710', 'website': 'https://www.centerforfiction.org', 'description': 'The only nonprofit literary organization in the U.S. solely dedicated to celebrating fiction.', 'opening_hours': 'Mo 10:30-18:00; Tu-Sa 10:30-22:00; Su 10:30-21:00'}","['40.6868666', '40.6869883', '-73.9787908', '-73.9783595']"
1677,ChIJhzzIZWBZwokRPp4llFHtQzs,Birds of a Feather,Brooklyn,http://birdsofafeatherny.com/,birdsofafeatherbk,{restaurant},332927929,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2839628066,40.7143133,-73.9605332,amenity,restaurant,30,9.175936522464359e-05,amenity,"Birds of a Feather, 191, Grand Street, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11211, United States","{'amenity': 'Birds of a Feather', 'house_number': '191', 'road': 'Grand Street', 'suburb': 'Williamsburg', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11211', 'country': 'United States', 'country_code': 'us'}","{'email': 'birdsofafeather.nyc@gmail.com', 'phone': '+1-718-969-6800', 'cuisine': 'chinese', 'website': 'https://birdsofafeatherny.com', 'opening_hours': 'Mo-Th 12:00-15:00,17:00-22:00; Fr 12:00-15:00,17:00-22:30; Sa 12:00-22:30; Su 12:00-22:00'}","['40.7142633', '40.7143633', '-73.9605832', '-73.9604832']"
1140,ChIJxwoiopRZwokRttz8Wb0-BLU,L'Artusi,West Village,http://lartusi.com/,lartusi,"{bar,restaurant}",,,,,,,,,,,,,,,
9749,ChIJQ1R3hKNZwokRQM4wbIrc00o,COTE Korean Steakhouse,Flatiron District,https://www.cotekoreansteakhouse.com/,cotekoreansteakhouse,"{bar,restaurant}",,,,,,,,,,,,,,,
2746,ChIJ58HssClawokRefq6VNIOrlY,Metrograph,Chinatown,http://metrograph.com/,metrograph,"{activity,night_club,cafe,bar,restaurant}",,,,,,,,,,,,,,,
2756,ChIJEwHZcZNZwokR810IgyQhoZM,Buvette Gastrotheque,West Village,http://www.ilovebuvette.com/,buvettenyc,"{cafe,bar,restaurant}",331063277,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,5806583655,40.7327006,-74.0043588,amenity,restaurant,30,9.175936522464359e-05,amenity,"Buvette Gastrotheque, Grove Street, West Village, Manhattan, New York County, City of New York, New York, 10014, United States","{'amenity': 'Buvette Gastrotheque', 'road': 'Grove Street', 'neighbourhood': 'West Village', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10014', 'country': 'United States', 'country_code': 'us'}",,"['40.7326506', '40.7327506', '-74.0044088', '-74.0043088']"
2699,ChIJn1K9TDJawokReSrf6lk1Xck,Design Cafe Usagi,Brooklyn,http://usaginy.com/,usaginy,"{culture,book_store,cafe}",332505517,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,5585532432,40.7038562,-73.9869538,amenity,cafe,30,9.175936522464359e-05,amenity,"Design Cafe Usagi, 163, Plymouth Street, Dumbo, Brooklyn, Kings County, City of New York, New York, 11201, United States","{'amenity': 'Design Cafe Usagi', 'house_number': '163', 'road': 'Plymouth Street', 'neighbourhood': 'Dumbo', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11201', 'country': 'United States', 'country_code': 'us'}","{'cuisine': 'coffee_shop', 'toilets': 'yes', 'website': 'https://usaginy.com/', 'takeaway': 'yes', 'wheelchair': 'yes', 'payment:cash': 'yes', 'opening_hours': 'Mo-Fr 09:00-16:00', 'internet_access': 'wlan', 'toilets:wheelchair': 'yes', 'internet_access:fee': 'no', 'payment:credit_cards': 'yes'}","['40.7038062', '40.7039062', '-73.9870038', '-73.9869038']"
18352,ChIJr7FOf5NZwokRu3CDYtzVmuQ,Via Carota,West Village,http://viacarota.com/,viacarota,{restaurant},328737319,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2562463952,40.7330983,-74.003691,amenity,restaurant,30,9.175936522464359e-05,amenity,"Via Carota, 51, Grove Street, West Village, Manhattan, New York County, City of New York, New York, 10014, United States","{'amenity': 'Via Carota', 'house_number': '51', 'road': 'Grove Street', 'neighbourhood': 'West Village', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10014', 'country': 'United States', 'country_code': 'us'}",,"['40.7330483', '40.7331483', '-74.0037410', '-74.0036410']"
18399,ChIJp7-d8P9ZwokRtQtbCsCOCBA,Katana Kitten,West Village,http://www.katanakitten.com/,katanakitten_nyc,"{bar,restaurant}",333029017,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,9655048217,40.7342532,-74.0064058,amenity,bar,30,9.175936522464359e-05,amenity,"Katana Kitten, 531, Hudson Street, West Village, Manhattan, New York County, City of New York, New York, 10014, United States","{'amenity': 'Katana Kitten', 'house_number': '531', 'road': 'Hudson Street', 'neighbourhood': 'West Village', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10014', 'country': 'United States', 'country_code': 'us'}",,"['40.7342032', '40.7343032', '-74.0064558', '-74.0063558']"
53862,ChIJidmaBvdZwokRpeaRMeb_rX4,Radio Bakery,Greenpoint,http://radiobakery.nyc/,,{bakery},331600287,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2793692824,40.7323931,-73.9549426,shop,bakery,30,9.175936522464359e-05,shop,"Radio Bakery, 135, India Street, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States","{'shop': 'Radio Bakery', 'house_number': '135', 'road': 'India Street', 'neighbourhood': 'Greenpoint', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11222', 'country': 'United States', 'country_code': 'us'}",{'website': 'https://www.radiobakery.nyc'},"['40.7323431', '40.7324431', '-73.9549926', '-73.9548926']"
646,ChIJM3elBidawokRJKPC55N6pQI,Mei Lai Wah,Chinatown,http://meilaiwah.com/,meilaiwahcoffeeshop,"{bakery,restaurant}",,,,,,,,,,,,,,,
2373,ChIJtz83BQFcwokRrUZ9HpeGOng,SEY Coffee,Brooklyn,https://sey.coffee/,seycoffee,{cafe},330971920,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2838596351,40.7054219,-73.9323788,amenity,cafe,30,9.175936522464359e-05,amenity,"SEY Coffee, 18, Grattan Street, Brooklyn, Kings County, City of New York, New York, 11206, United States","{'amenity': 'SEY Coffee', 'house_number': '18', 'road': 'Grattan Street', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11206', 'country': 'United States', 'country_code': 'us'}","{'website': 'https://www.seycoffee.com/', 'opening_hours': 'Mo-Fr 07:00-17:00; Sa-Su 08:00-17:00', 'outdoor_seating': 'no'}","['40.7053719', '40.7054719', '-73.9324288', '-73.9323288']"
1934,ChIJ395CMVlawokRt2oLH_8zmvI,Lucali,Brooklyn,https://www.lucali.com/,,{restaurant},331130925,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,4196029141,40.6818319,-74.0003712,amenity,restaurant,30,9.175936522464359e-05,amenity,"Lucali, 575, Henry Street, Columbia Street Waterfront District, Brooklyn, Kings County, City of New York, New York, 11231, United States","{'amenity': 'Lucali', 'house_number': '575', 'road': 'Henry Street', 'neighbourhood': 'Columbia Street Waterfront District', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11231', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-718-858-4086', 'cuisine': 'pizza', 'smoking': 'no', 'website': 'https://www.lucali.com', 'delivery': 'no', 'takeaway': 'yes', 'drink:beer': 'byob', 'drink:wine': 'byob', 'payment:cash': 'only', 'opening_hours': 'Mo, We-Su 17:45-23:00', 'outdoor_seating': 'yes'}","['40.6817819', '40.6818819', '-74.0004212', '-74.0003212']"
13980,ChIJW3Jhm8pZwokRlWrTFhoG1BU,Sauced,Brooklyn,https://www.saucedbklyn.com/,saucedbklyn,{bar},334437946,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,10775859280,40.7126451,-73.9623269,amenity,bar,30,9.175936522464359e-05,amenity,"Sauced, 331, Bedford Avenue, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11211, United States","{'amenity': 'Sauced', 'house_number': '331', 'road': 'Bedford Avenue', 'suburb': 'Williamsburg', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11211', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-347-695-6286', 'brewery': 'no', 'min_age': '21', 'website': 'https://www.saucedbklyn.com/', 'description': 'A trendy wine bar with a wide selection of natural wines and outdoor seating.', 'opening_hours': 'Mo-Th 17:00-26:00, Fr 16:00-26:00, Sa-Su 15:00-26:00', 'outdoor_seating': 'yes'}","['40.7125951', '40.7126951', '-73.9623769', '-73.9622769']"
9841,ChIJ26qnT6lZwokR0M8xAaWVR0k,Gem Wine,Lower East Side,http://gem-nyc.com/,,{bar},,,,,,,,,,,,,,,
1812,ChIJ6WooklRYwokR3qd-J59t-k0,Los Tacos No.1,Theater District,http://www.lostacos1.com/,lostacos1,{restaurant},333185128,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,5987980586,40.7574218,-73.9878145,amenity,fast_food,30,9.175936522464359e-05,amenity,"Los Tacos No.1, 229, West 43rd Street, Theater District, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States","{'amenity': 'Los Tacos No.1', 'house_number': '229', 'road': 'West 43rd Street', 'neighbourhood': 'Theater District', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10036', 'country': 'United States', 'country_code': 'us'}","{'dish': 'tacos', 'phone': '+1 212-574-4696', 'branch': 'Times Square', 'cuisine': 'mexican', 'twitter': 'LosTacosNo1', 'website': 'https://www.lostacos1.com/location/los-tacos-times-square/', 'diet:vegan': 'yes', 'opening_hours': 'Mo-Sa 11:00-22:00; Su 11:00-21:00', 'contact:facebook': 'lostacosno1', 'contact:instagram': 'lostacos1'}","['40.7573718', '40.7574718', '-73.9878645', '-73.9877645']"
420,ChIJ4zGFAZpYwokRGUGph3Mf37k,Central Park,Manhattan,https://www.centralparknyc.org/,centralparknyc,{nature},335506641,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",way,427818536,40.7827725,-73.9653627406542,leisure,park,24,0.6147697757847301,park,"Central Park, New York County, City of New York, New York, United States","{'park': 'Central Park', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'country': 'United States', 'country_code': 'us'}","{'owner': 'NYC Parks', 'smoking': 'no', 'website': 'https://www.centralparknyc.org', 'heritage': '2', 'nrhp:nhl': 'yes', 'operator': 'Central Park Conservancy', 'ref:nrhp': '66000538', 'wikidata': 'Q160409', 'architect': 'Frederick Law Olmsted;Calvert Vaux', 'wikipedia': 'en:Central Park', 'opening_hours': '06:00-01:00', 'contact:tiktok': 'https://www.tiktok.com/@centralparknyc', 'contact:twitter': 'https://twitter.com/centralparknyc/', 'contact:youtube': 'https://www.youtube.com/user/CentralParkChannel', 'contact:facebook': 'https://www.facebook.com/CentralParkNYC/', 'heritage:website': 'https://www.nps.gov/subjects/nationalregister/index.htm', 'contact:instagram': 'https://www.instagram.com/centralparknyc/', 'contact:pinterest': 'https://www.pinterest.com/centralparknyc', 'heritage:operator': 'nrhp', 'nrhp:inscription_date': '1966-10-15', 'check_date:opening_hours': '2021-05-01', 'nrhp:nhl:inscription_date': '1963-05-23'}","['40.7647275', '40.8003135', '-73.9814075', '-73.9496061']"
1195,ChIJDw8CYIpZwokRm_KQDaRtTK0,Taqueria Ramírez,Greenpoint,https://taqueriaramirezbk.com/,taqueria_ramirez_,{restaurant},330065359,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2842929288,40.7278816,-73.9569597,amenity,fast_food,30,9.175936522464359e-05,amenity,"Taqueria Ramírez, 94, Franklin Street, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States","{'amenity': 'Taqueria Ramírez', 'house_number': '94', 'road': 'Franklin Street', 'neighbourhood': 'Greenpoint', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11222', 'country': 'United States', 'country_code': 'us'}","{'cuisine': 'mexican', 'opening_hours': 'We,Th 17:00-22:00; Fr,Sa 17:00-23:00; Su 17:00-22:00'}","['40.7278316', '40.7279316', '-73.9570097', '-73.9569097']"
21244,ChIJpUwuIMNZwokRBlex2HAooM0,Caffè Panna,Gramercy,https://www.caffepanna.com/,caffepanna,{cafe},332579844,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,9064712517,40.7370027,-73.9867505,amenity,ice_cream,30,9.175936522464359e-05,amenity,"Caffè Panna, East 19th Street, Gramercy, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10003, United States","{'amenity': 'Caffè Panna', 'road': 'East 19th Street', 'neighbourhood': 'Gramercy', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10003', 'country': 'United States', 'country_code': 'us'}","{'cafe': 'yes', 'phone': '+1-917-475-1162', 'website': 'https://www.caffepanna.com', 'drink:beer': 'yes', 'drink:wine': 'yes', 'drink:liquor': 'yes', 'opening_hours': 'We-Su 13:30-21:30', 'drink:espresso': 'yes', 'indoor_seating': 'no', 'outdoor_seating': 'sidewalk'}","['40.7369527', '40.7370527', '-73.9868005', '-73.9867005']"
2466,ChIJCar0f49ZwokR6ozLV-dHNTE,Katz's Delicatessen,Lower East Side,https://katzsdelicatessen.com/,,{restaurant},332822423,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,1915398676,40.7223431,-73.987353,amenity,restaurant,30,0.4120111171269205,amenity,"Katz's Delicatessen, 205, East Houston Street, Alphabet City, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States","{'amenity': ""Katz's Delicatessen"", 'house_number': '205', 'road': 'East Houston Street', 'neighbourhood': 'Alphabet City', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10002', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-212-254-2246', 'cuisine': 'deli', 'website': 'https://www.katzsdelicatessen.com', 'wikidata': 'Q2611788', 'wikipedia': ""en:Katz's Delicatessen"", 'diet:kosher': 'yes', 'reservation': 'yes', 'payment:cash': 'yes', 'opening_hours': 'Mo-Th 08:00-22:15; Fr 08:00-24:00; Sa 00:00-24:00; Su 00:00-22:15', 'contact:twitter': 'https://twitter.com/KatzsDeli', 'contact:facebook': 'https://www.facebook.com/katzsdeli', 'contact:instagram': 'https://www.instagram.com/katzsdeli/', 'payment:credit_cards': 'yes'}","['40.7222931', '40.7223931', '-73.9874030', '-73.9873030']"
15324,ChIJk1s5AIFZwokRymNr0rhKWFE,Davelle NYC,Lower East Side,http://davellenewyork.com/,davelle.nyc,"{cafe,restaurant}",338296482,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,4771881068,40.7185107,-73.9862303,amenity,cafe,30,9.175936522464359e-05,amenity,"Davelle NYC, 102, Suffolk Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States","{'amenity': 'Davelle NYC', 'house_number': '102', 'road': 'Suffolk Street', 'neighbourhood': 'Lower East Side', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10002', 'country': 'United States', 'country_code': 'us'}","{'website': 'https://davellenewyork.com/', 'opening_hours': 'Mo-Fr 08:00-17:00; Sa 09:00-17:00'}","['40.7184607', '40.7185607', '-73.9862803', '-73.9861803']"
1941,ChIJw2lMFL9ZwokRosAtly52YX4,Chelsea Market,Chelsea District,https://www.chelseamarket.com/,chelseamarketny,{destination},328016739,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,1272608999,40.7420513,-74.0048973,shop,mall,30,0.42249228830867114,shop,"Chelsea Market, 75, 9th Avenue, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10011, United States","{'shop': 'Chelsea Market', 'house_number': '75', 'road': '9th Avenue', 'neighbourhood': 'Manhattan Community Board 4', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10011', 'country': 'United States', 'country_code': 'us'}","{'ele': '4', 'website': 'https://www.chelseamarket.com/', 'wikidata': 'Q5090112', 'wheelchair': 'limited', 'opening_hours': 'Mo-Sa 07:00-02:00; Su 08:00-20:00'}","['40.7420013', '40.7421013', '-74.0049473', '-74.0048473']"
249,ChIJDbQMBIdZwokRVS4L8B8V5SA,Attaboy,Lower East Side,http://attaboy.us/nyc,attaboy134,{bar},332822978,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,4146280790,40.7188823,-73.9913742,amenity,bar,30,9.175936522464359e-05,amenity,"Attaboy, 134, Eldridge Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States","{'amenity': 'Attaboy', 'house_number': '134', 'road': 'Eldridge Street', 'neighbourhood': 'Lower East Side', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10002', 'country': 'United States', 'country_code': 'us'}",{'opening_hours': 'Mo-Su 18:00-04:00'},"['40.7188323', '40.7189323', '-73.9914242', '-73.9913242']"
188,ChIJuabZo6hZwokRhGPoGjo0H6k,Shukette,Chelsea District,http://www.shukettenyc.com/,shukettenyc,{restaurant},329917119,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2703242507,40.7471473,-74.0005212,amenity,restaurant,30,9.175936522464359e-05,amenity,"Shukette, West 24th Street, Chelsea, Penn South, Manhattan, New York County, City of New York, New York, 10011, United States","{'amenity': 'Shukette', 'road': 'West 24th Street', 'neighbourhood': 'Chelsea', 'residential': 'Penn South', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10011', 'country': 'United States', 'country_code': 'us'}",{'smoking': 'no'},"['40.7470973', '40.7471973', '-74.0005712', '-74.0004712']"
153,ChIJ9Sto4ahZwokRXpWiQYiOOOo,Grace Street Coffee & Desserts,Koreatown,https://www.bygracestreet.com/,gracestreetcafe,"{bakery,cafe,restaurant}",,,,,,,,,,,,,,,
345,ChIJP0KOWoxZwokRmvPiQAIaH1A,Dominique Ansel Bakery,SoHo,http://www.dominiqueanselny.com/,DominiqueAnsel,"{bakery,cafe,restaurant}",330075297,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,3925063780,40.725171,-74.00295,amenity,cafe,30,9.175936522464359e-05,amenity,"Dominique Ansel Bakery, 189, Spring Street, University Village, Manhattan, New York County, City of New York, New York, 10012, United States","{'amenity': 'Dominique Ansel Bakery', 'house_number': '189', 'road': 'Spring Street', 'neighbourhood': 'University Village', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10012', 'country': 'United States', 'country_code': 'us'}","{'fax': '+1 917-591-2330', 'shop': 'bakery', 'email': 'info@dominiqueansel.com', 'phone': '+1 212-219-2773', 'twitter': 'DominiqueAnsel', 'website': 'https://www.dominiqueanselny.com', 'delivery': 'yes', 'facebook': 'Dominique.Ansel.Bakery', 'takeaway': 'yes', 'instagram': 'DominiqueAnsel', 'check_date': '2023-04-20', 'wheelchair': 'yes', 'reservation': 'no', 'payment:visa': 'yes', 'opening_hours': 'Su 09:00-19:00; Mo-Sa 08:00-19:00', 'internet_access': 'wlan', 'outdoor_seating': 'yes', 'payment:mastercard': 'yes', 'internet_access:fee': 'no', 'payment:debit_cards': 'yes', 'payment:credit_cards': 'yes'}","['40.7251210', '40.7252210', '-74.0030000', '-74.0029000']"
11217,ChIJ_8dmJ0lbwokRIJHQFfXiMNo,Overstory,Financial District,https://www.overstory-nyc.com/,,{bar},389564634,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,12366551501,40.7065765,-74.0080763,amenity,bar,30,9.175936522464359e-05,amenity,"Overstory, 70, Pine Street, Financial District, Manhattan, New York County, City of New York, New York, 10005, United States","{'amenity': 'Overstory', 'house_number': '70', 'road': 'Pine Street', 'neighbourhood': 'Financial District', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10005', 'country': 'United States', 'country_code': 'us'}",,"['40.7065265', '40.7066265', '-74.0081263', '-74.0080263']"
905,ChIJU0c2Y6lZwokRKlyc_R8HN88,Cho Dang Gol,Midtown South,https://chodanggolnyc.com/,chodanggol,{restaurant},332841360,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,4193555491,40.7501714,-73.9863439,amenity,restaurant,30,9.175936522464359e-05,amenity,"Cho Dang Gol, 55, West 35th Street, Midtown South, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States","{'amenity': 'Cho Dang Gol', 'house_number': '55', 'road': 'West 35th Street', 'neighbourhood': 'Midtown South', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10018', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-212-695-8222', 'cuisine': 'korean', 'website': 'https://chodanggolnyc.com', 'opening_hours': 'Mo-Th 12:00-15:00,17:00-21:30, Fr-Su 12:00-21:30'}","['40.7501214', '40.7502214', '-73.9863939', '-73.9862939']"
10360,ChIJb67-ZZ1ZwokRRxBYr3GlFp0,Please Don't Tell,East Village,http://www.pdtnyc.com/,pdtnyc,"{bar,restaurant}",,,,,,,,,,,,,,,
8581,ChIJ4Q2rG4JZwokR8TVjhflNfMk,Clinton St. Baking Company,Lower East Side,http://www.clintonstreetbaking.com/,,"{bakery,restaurant}",332820747,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,1362703566,40.7211788,-73.9838832,shop,bakery,30,9.175936522464359e-05,shop,"Clinton St. Baking Company, 4, Clinton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States","{'shop': 'Clinton St. Baking Company', 'house_number': '4', 'road': 'Clinton Street', 'neighbourhood': 'Manhattan Community Board 3', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10002', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-646-602-6263', 'amenity': 'restaurant', 'website': 'https://clintonstreetbaking.com/', 'takeaway': 'yes', 'full_name': 'Clinton St. Baking Co. & Restaurant', 'opening_hours': 'Mo-Fr 8:00-16:00, 17:00-23:00; Sa 9:00-16:00, 17:00-23:00; Su 9:00-17:00', 'opening_hours:url': 'http://clintonstreetbaking.com/pages/about-hours', 'opening_hours:signed': 'no'}","['40.7211288', '40.7212288', '-73.9839332', '-73.9838332']"
121509,ChIJp-hnIhNZwokRq1FijMduZrM,COQODAQ,Flatiron District,https://coqodaq.com/,coqodaq,{restaurant},,,,,,,,,,,,,,,
15969,ChIJM2NCGJ1ZwokRA2nCkZcz08g,MaLa Project,East Village,http://malaproject.com/,,"{bar,restaurant}",334978815,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,7254235917,40.72713,-73.9854213,amenity,restaurant,30,9.175936522464359e-05,amenity,"MaLa Project, 122, 1st Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10009, United States","{'amenity': 'MaLa Project', 'house_number': '122', 'road': '1st Avenue', 'neighbourhood': 'Manhattan Community Board 3', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10009', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-212-353-8880', 'cuisine': 'chinese', 'website': 'https://www.malaproject.nyc', 'cocktails': 'yes', 'drink:tea': 'yes', 'drink:beer': 'yes', 'drink:wine': 'yes', 'drink:liquor': 'yes', 'opening_hours': 'Mo-Fr 12:00-21:00; Sa,Su 11:00-21:00', 'outdoor_seating': 'yes'}","['40.7270800', '40.7271800', '-73.9854713', '-73.9853713']"
440,ChIJvSw_uuxZwokRwESVzh5G33s,Jeju Noodle Bar,West Village,http://jejunoodlebar.com/,jejunoodlebar,{restaurant},,,,,,,,,,,,,,,
